Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus)
8,969939,98,獲物A,✖️,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標(15, 18)から獲物Aの座標(16, 9)に向かうためには、上方向に移動すれば獲物Aとの接近が可能になるため。",右,"獲物Aは右側の座標(16, 9)にいるため、右に移動すれば次のターンで獲物Aを捕獲できる可能性が高い。",上,"獲物Aの位置(16, 9)に近づくために上に移動し、次のターンで捕獲を狙う。",14,9,15,18,16,9,14,0,10,10,19,3,2,2,9,9
8,969939,99,獲物A,✖️,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は現在(15, 17)におり、獲物Aの座標(17, 9)に向かうためには、下に移動する必要があります。",右,"獲物Aが右側の座標(17, 9)に位置しており、右に移動することで次ターンに獲物Aを捕獲できるため。",上,"獲物Aは現在(17, 9)に位置しており、自分の座標(15, 17)から上に移動することで獲物Aとの距離を縮め、次ターン中に捕獲に近づくことができるため。",15,9,15,17,17,9,15,0,10,10,17,3,2,2,9,9
8,969939,100,獲物A,✖️,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は現在 (15, 16) におり、獲物Aが位置する (18, 9) への移動が可能で、獲物Aとの距離が近い点から、優先して狙っていると推測される。",右,"獲物Aが16,9の位置から右の18,9にいるため、次のターンで獲物Aを捕獲するための行動を選択しました。",上,"獲物Aは現在(18, 9)に位置しており、自己の現在位置は(15, 16)です。上に移動することで、次ターンに獲物Aに近づけるため、効率的に捕獲を目指すことができます。",16,9,15,16,18,9,16,0,10,10,17,5,2,2,9,9
9,152475,1,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者は獲物Aより1マス下に位置しており、上に移動することで獲物Aに接近できるため,上,自己は現在の位置から上に移動することで、獲物Aに近づくことができ、捕獲の可能性を高めるため,下,"獲物Aは現在(13,7)に位置しており、自己は(12,4)で下に移動することで(12,5)の他者と近接しつつ、獲物Aに対して捕獲に近づくことができる",12,5,12,4,13,7,18,11,4,4,13,13,3,3,12,12
9,152475,2,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者は現在獲物Aの近くに位置しており、獲物Aが未捕獲のため、やや近づくことが可能な位置にいるため。,上,獲物Aが未捕獲の状態であり、他者も獲物Aを狙っているため、上に移動することで獲物Aに接近し、捕獲のチャンスを高めるため。,上,"獲物Aは現在(13, 6)にいるため、自己は(12, 5)から上に移動することで獲物Aに近づき、次ターンで捕獲できる可能性が高まるから。",12,4,12,5,13,6,18,11,2,2,12,12,3,3,13,13
9,152475,3,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置(12, 4)から獲物A(14, 6)までの距離が近く、移動方向が獲物Aに向かっているため。",上,他者が獲物Aを狙っているため、協力して獲物Aを捕獲するために近づく必要があるから。,右,獲物Aに近づくためには右に移動するのが最適で、次ターンで捕獲できる可能性が高い。,12,3,12,4,14,6,19,11,4,4,14,14,5,5,15,15
9,152475,4,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標(13, 4)から獲物Aの座標(15, 6)へ右に移動することで獲物Aに接近できるため、獲物Aを狙っていると推測した。",右,獲物Aに近づくため、右に移動することで次ターンに獲物Aを捕獲するチャンスを高める。,右,獲物Aは現在私の2マス右に位置しており、次の行動で近づくことで捕獲のチャンスを高めるため。,12,2,13,4,15,6,0,11,4,4,20,14,7,7,21,17
9,152475,5,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は現在座標(14, 4)におり、獲物Aの位置(16, 6)に対して上方向に移動することで近づく可能性が高い。",右,獲物Aに近づくためには右に移動するのが最適であり、他者が獲物Aを狙っているため、協力して捕獲を狙う戦略が有効である。,右,"獲物Aが現在座標(16, 6)にいるため、自己の現在位置から見ると右に移動することで獲物Aに近づくことができる。",13,2,14,4,16,6,0,11,4,4,21,13,7,7,22,16
9,152475,6,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の現在位置(15,4)から獲物Aの位置(16,6)への直線的な移動が可能であり、獲物Aが360°の範囲内に存在しているため。",上,獲物Aに近づくため上に移動することで、次ターンで捕獲のチャンスを高めることができる。,上,獲物Aが自己座標から近く、次のターンで捕獲できる可能性が高いため。,14,2,15,4,16,6,1,11,3,3,21,13,6,6,22,16
9,152475,7,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の現在位置から見ると、獲物Aに近づくために上に移動する可能性が高い,上,獲物Aは自己から距離があるが、他者が獲物Aに向かっているため、自己も近づくことで捕獲のチャンスを高めるため。,上,"獲物Aが現在（17, 6）に位置しており、自己は（15, 3）にいる。上に移動すると（15, 2）となり、次のターンに獲物Aに近づけるため、効率的に捕獲を狙うため。",14,1,15,3,17,6,2,11,5,5,21,15,8,8,22,18
9,152475,8,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の現在位置(15, 2)から獲物A(18, 6)への距離は近く、上方向への移動が獲物Aに近づく手段となるため",上,獲物Aに近づくための最適な移動を選択し、捕獲を目指すため,右,獲物Aが現在位置している座標に対して移動しやすく、次ターンに接近するため。,14,0,15,2,18,6,3,11,7,7,21,17,10,10,22,18
9,152475,9,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は現在(16, 2)におり、獲物A(18, 6)は右上方向に位置している。移動すると獲物Aに近づくため、狙っている可能性が高い。",右,"自己の位置(14, 19)から獲物A(18, 6)へ近づくため、右に移動することで獲物Aを捕獲する可能性を高めるため",下,"獲物Aは現在(18, 6)に位置しており、自己の位置(16, 2)から下に移動することで近づくことができるため、捕獲の可能性を高めることができる。",14,19,16,2,18,6,3,11,6,6,22,16,17,11,19,17
9,152475,10,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の現在位置(16, 3)から獲物A(19, 6)が上方向の移動をすることで到達可能な範囲にいるため、狙いが獲物Aにあると判断した",上,獲物Aは未捕獲であり、他者が獲物Aを狙っているため、自己も獲物Aに接近することで捕獲の可能性を高めるため,右,獲物Aは右方向にあり、次ターンで獲物Aに近づくために右に移動します。,15,19,16,3,19,6,4,11,6,6,20,16,17,11,19,17
9,152475,11,獲物A,⚪︎,獲物A,⚪︎,△,不明,自己と他者の座標から獲物への距離が異なるが、どちらの獲物を優先するかは判断できない。,上,獲物Aはより近く、次のターンで捕獲の可能性が高いため、獲物Aを狙います。,右,"獲物Aは(19, 6)に位置しており、右に進むことでその近くに移動し、次ターンで捕獲のチャンスを高めることができる。",15,18,17,3,19,6,4,10,5,5,20,14,16,12,19,17
9,152475,12,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,"他者の座標(18, 3)から獲物B(5, 10)に移動が可能であり、獲物Aは遠く(0, 6)に位置していることから、獲物Bを狙っていると推測できる。",上,獲物Bは現在の他者の位置に近く、他者が近づいているため、自己も狙って獲物Bの捕獲を目指す必要があります。自己が上に動くことで、次ターンで獲物Bに近づける可能性が高く、効率的な捕獲を図れます。,上,"獲物Bは現在座標(5, 10)に位置しており、自己のY座標を上げることで獲物Bに近づくため。",15,17,18,3,0,6,5,10,21,5,20,14,26,14,17,17
9,152475,13,獲物B,✖️,獲物B,✖️,⚪︎,獲物Aを狙っている,"他者は現在(18, 2)におり、獲物A(0, 6)は比較的遠いが、獲物B(5, 10)よりも自分の位置からの進行方向で狙う可能性が高い。",下,"獲物Bの座標(5, 10)に近づくために下方向に移動すると、次ターンで捕獲する可能性が高まるため。",上,獲物Bに近づくため、次のターンでの捕獲チャンスを増やすため。,15,16,18,2,0,6,5,10,22,6,21,15,25,15,16,16
9,152475,14,獲物A,⚪︎,獲物B,✖️,△,不明,他者は獲物Aからは遠く、獲物Bと同様に距離があるため、どちらを狙おうとしているのか不明である,左,"獲物Bの座標（5,10）に近づくため、次のターンで捕獲のチャンスを増やすことができるからです。獲物Aとの距離は非常に遠いため、獲物Bを優先します。",上,獲物Aは自己から最も遠い位置にいるため、まずは上に移動して捕獲に向けた距離を縮める必要がある。,15,17,18,1,1,6,5,10,22,8,22,16,25,15,17,17
9,152475,15,獲物A,⚪︎,獲物A,✖️,△,不明,"他者は(18, 0)に位置しており、獲物Aや獲物Bに対する移動の選択肢が多数存在するが、現時点では明確な意図を示す情報がない",左,獲物Aは未捕獲の状態で、他者の位置から遠く、自己の位置から左に移動することで獲物Aに近づくことができるため、捕獲のチャンスを増やすことができる。,上,"獲物Aは現在(2, 6)に位置しており、上に移動することで他者と連携して獲物Aを捕獲する可能性を高めるため。",14,17,18,0,2,6,6,10,22,10,22,18,23,17,15,15
9,152475,16,獲物A,⚪︎,獲物A,✖️,△,不明,"自己の位置(13, 17)から遠く離れた獲物A(2, 6)と獲物B(6, 10)があり、他者の次の行動を推測するには情報が不足しているため",上,獲物Aは未捕獲であり、脱出するチャンスが少なく、距離が大きいため、行動を上に向けて獲物Aに近づくことで捕獲の可能性を高めるため,上,獲物Aは最も遠くに位置しており、次ターンでの移動が必要だが、自己はその位置から一番近づける方向として上を選択することで、次のターンの行動に備えられるため。,13,17,18,19,2,6,6,10,29,11,21,17,22,18,14,14
9,152475,17,獲物B,✖️,獲物A,✖️,△,不明,他者は獲物Aから遠く、獲物Bへの進行方向が不明なため、意図を推測することができない。,上,獲物Aに向かうために、自己の座標を上に移動させることで、獲物Aとの距離を縮めることができる。,左,獲物Bは比較的近く、現在の座標から左に移動することで獲物Bに近づけるため、捕獲のチャンスを増やすことができる。,13,16,18,18,3,6,7,10,27,13,19,17,20,20,12,12
9,152475,18,獲物B,✖️,獲物A,✖️,△,不明,自己と他者の位置が遠く、どちらの獲物にも近づいていないため、意図を明確に推定できる根拠がない,左,"獲物Aは現在(3, 6)にいるため、獲物Bよりも遠いが、左に動くことで次ターンでの獲物Aへの接近を図ることができるため。",左,獲物Bに近づくために左に移動し、次のターンで捕獲に繋げる可能性を高めるため。,13,15,17,18,3,6,7,10,26,14,18,18,19,19,11,11
9,152475,19,獲物A,⚪︎,獲物A,✖️,△,不明,他者が獲物Aや獲物Bにすでに近づいているわけではなく、どちらの獲物を狙っているのか判断できないから。,左,獲物Aは現在の自己座標から遠く、効率的に捕獲するために獲物Aの方に進むべきであるため。,左,"獲物Aは現在座標(3, 6)におり、これを捕獲するための移動が必要であるため、獲物Aに向かう方向へ移動します。",12,15,16,18,3,6,7,10,25,15,17,17,18,18,10,10
9,152475,20,獲物A,△,獲物A,✖️,△,不明,他者の位置と獲物の位置が遠く、動きの情報が不足しているため、推定が困難である。,左,獲物Aが遠くにいるため、次のターンで獲物Aに近づくために左に移動する必要がある。,上,"獲物Aは現在座標(3, 6)にいて、安全に近づくためには上に移動することで他者と協力して早期に捕獲する可能性が高まるため。",11,15,15,18,3,6,7,10,24,16,16,16,17,17,9,9
9,152475,21,獲物B,⚪︎,獲物B,⚪︎,△,不明,他者は獲物Aも獲物Bも遠く、次の行動は不明であるため、意図を特定できない,左,"獲物Bの座標(7, 9)に近づくため、左に移動します。これにより次ターンで獲物Bとの距離が縮まり、捕獲のチャンスを高めることができます。",左,獲物Bの座標に近づくことで、次ターンでの捕獲を狙いやすくするため,10,15,15,17,3,6,7,9,23,17,16,16,16,16,9,9
9,152475,22,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,他者は獲物Bの近くに位置しており、獲物Aへの距離が遠いため、獲物Bを優先的に狙っていると推測できる,左,獲物Bは自己の近くに位置しており、左に移動することで次ターンに獲物Bとの一致が可能となるため,左,獲物Bとの距離が比較的近く、左に移動することで次ターンで捕獲のチャンスが高まるため。,9,15,14,17,3,6,8,9,22,18,14,14,15,15,7,7
9,152475,23,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,他者の座標が獲物Bの座標に近く、次の行動で獲物Bに到達できる可能性があるため。,左,獲物Bの位置に近づくことで、次のターンで他者と協力して獲物Bを捕獲する可能性が高まるため。,左,"獲物Bに近づくための行動を選択した。獲物Bの座標は(9, 9)で、自己の位置(13, 17)から左に移動することで、次ターンに獲物Bにより近づける。",8,15,13,17,3,6,9,9,21,19,12,12,14,14,7,7
9,152475,24,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者は現在（12, 17）に位置しており、獲物B（9, 9）との距離を縮めるために左に移動することが最も効率的である",上,"獲物Aは位置が(3, 6)にあり、獲物Bに比べて距離が遠いですが、次のターンで獲物Aに近づくことで、より効率的な捕獲を目指すことができるため。",左,獲物Bの方が自己の位置から近く、次ターンでの捕獲が見込まれるため。,7,15,12,17,3,6,9,9,20,18,11,11,13,13,8,8
9,152475,25,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,他者は現在の位置から獲物Bの座標に近づく可能性が高く、座標が近い獲物Bを狙っていると推測される,上,獲物Aの座標に対して近づくためには、上に移動することで次のターンに捕獲に近づくことができる。,上,獲物Bの座標に接近するため、上に移動することで獲物Bを捕獲する機会を増やす。,7,14,11,17,3,5,10,9,20,16,9,9,13,13,8,8
9,152475,26,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の現在位置（11, 16）から、獲物B座標（10, 9）への移動が可能であるため、獲物Bに向かって行動していると考えられる。",左,他者が獲物Bを狙っているため、同じ獲物を捕獲することで協力しやすくなる。また、獲物Bに近づくためには左側に移動するのが効果的だから。,左,獲物Bに近づくために左に移動し、捕獲のチャンスを増やす。獲物Aよりも現在の位置に近いため、効率的に捕獲を目指せる。,7,13,11,16,4,5,10,9,18,16,8,8,11,11,7,7
9,152475,27,獲物B,⚪︎,獲物A,△,⚪︎,獲物Bを狙っている,他者は現在の位置から獲物Bの方に移動することで、次のターンで捕獲に近づけるため,上,獲物Aに近づくことで、次のターンで捕獲の可能性を高めるため,下,獲物Bは私の近くにあり、次のターンで捕獲するためには獲物Bの位置に近づく必要があるため。,6,13,10,16,5,5,11,9,16,14,8,8,9,9,9,9
9,152475,28,獲物A,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(10, 17)から獲物B(11, 9)への距離が近く、特に左に移動することでさらに接近できるため、獲物Bを狙っていると推測した",上,獲物Aが現在自己の真上に位置しており、上に移動することで次ターンに獲物Aを捕獲しやすくなるため,上,獲物Aに近づくため、上方向に移動すると目前の獲物と距離が縮まる。,6,12,10,17,6,5,11,9,16,12,9,9,7,7,8,8
9,152475,29,獲物A,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者は現在10,16にいて獲物Bは12,9にいるため、獲物Bに向かう左の行動が最短です",上,獲物Aを捕まえるために、上に移動することで次ターンに獲物Aの近くに位置することができ、捕獲のチャンスを高めるため。,上,"獲物Aが現在(7, 5)にいるため、上に移動することで獲物Aに近づき、次のターンで捕獲する可能性を高めるため。",6,11,10,16,7,5,12,9,14,12,9,9,7,7,8,8
9,152475,30,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の位置(10, 15)から獲物B(12, 9)への距離を考慮すると、左に移動することで獲物Bに近づくことができるため",上,"獲物Aの位置(7, 5)に近づくために上に移動することで、次ターンに捕獲する可能性を高めることができるため",上,獲物Bは自己から近い位置にあり、次の行動で捕獲に向けて近づくことができるため,6,10,10,15,7,5,12,9,13,13,8,8,6,6,7,7
9,152475,31,獲物A,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標（10, 14）から獲物Bの座標（13, 9）には水平に移動することで到達しやすいため、獲物Bを狙っていると推定した",上,"獲物Aは現在(8, 5)に位置しており、自己の座標(6, 9)から上に移動することで獲物Aに近づくことができるため、効率的に捕獲を目指す。",上,"獲物Aの座標（8, 5）に近づくために上に移動し、捕獲のチャンスを高める。",6,9,10,14,8,5,13,9,11,11,8,8,6,6,7,7
9,152475,32,獲物A,✖️,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置（10, 13）から獲物A（8, 5）に向かうと、左側に2マス移動することで獲物Aに接近できるため",上,獲物Aに近づくためには、上に移動することで次ターンに獲物Aを捕獲できる可能性が高まるため,左,獲物Aは自己から左方向にあり、最も近いため、捕獲のチャンスが高い。,6,8,10,13,8,5,14,9,10,10,8,8,5,5,9,9
9,152475,33,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の座標が獲物Bよりも獲物Aに近く、次の行動として獲物Aに向かって移動する方向が最も合理的だから。,上,獲物Aが現在自己の位置から近く、他者も獲物Aを狙っているため、先に捕獲することで獲物Aを確保できる可能性が高いから。,上,獲物Aに最も近く、上に動くことで獲物Aとの距離を縮め、捕獲の可能性を高めるため。,6,7,9,13,8,5,14,8,9,9,10,10,4,4,9,9
9,152475,34,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の現在位置（9, 12）から獲物A（9, 5）への移動は、一番近い方向であるため、獲物Aを狙っていると推測できる。",上,自己が上に移動することで、獲物Aに近づき、次ターンで捕獲する可能性を高めるため。,上,獲物Aの座標が自分の上に位置しており、次のターンには捕獲に至る可能性が高いから。,6,6,9,12,9,5,14,8,7,7,9,9,4,4,10,10
9,152475,35,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標が(9, 11)であり、獲物Aの座標(9, 5)に対して上方向に移動することで獲物Aに接近できるから。",右,獲物Aは現在自己の横に位置しており、右に移動することで次ターンに獲物Aを捕獲する可能性が高まるため。,上,獲物Aは現在自己の座標の上にあり、次の行動で移動することで捕獲することができるため。,6,5,9,11,9,5,15,8,6,6,9,9,3,3,12,12
9,152475,36,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標が(9, 10)で、獲物Aの座標(10, 5)に比べて近い位置にあり、獲物Aを狙って移動する可能性が高いと推測した。",右,獲物Aは自己のすぐ隣にいるため捕獲がしやすく、他者が獲物Aを狙っているため効率的に獲物を捕まえられるから。,上,獲物Aは現在自己のすぐ上に位置しており、次のターンで移動することで捕獲に近づくため。,7,5,9,10,10,5,15,7,6,6,9,9,3,3,10,10
9,152475,37,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者は獲物Aとは水平方向に近く、次のターンで獲物Aに近づくための行動をとると予想される。,右,"獲物Aが(10, 5)にいるため、現在の自己座標(8, 5)から右に移動することで獲物Aに近づき、次のターンで捕獲する可能性が高まるため。",上,獲物Aは自己の上に位置しており、次のターンで獲物Aに近づくため最も効率的だから。,8,5,9,9,10,5,15,7,5,5,8,8,2,2,9,9
9,152475,38,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の現在位置が獲物Aの近くにあるため、獲物Aを捕獲する可能性が高いと判断した。,右,獲物Aが近くにいるため、右に移動することで獲物Aに近づき、次のターンで捕獲する可能性が高まるから。,上,"獲物Aに近づくため、自己の座標を(9, 8)から(9, 7)に移動することで獲物Aと同じY座標に近づき、次ターンで捕獲の可能性を高めるため。",9,5,9,8,11,5,16,7,5,5,8,8,2,2,9,9
9,152475,39,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の現在位置が獲物Aの直近で、獲物Aに向かうためには上に移動するのが効率的であるため,右,獲物Aに最も近づくためには右に移動するのが効率的であり、他者が獲物Aに向かって上に移動することを考慮すると、獲物Aを捕獲する可能性を高めるために右に進むべきだから。,右,"獲物Aに近づくために、自己の座標を右に移動して12, 5に接近する必要があるため",10,5,9,7,12,5,16,6,5,5,8,8,2,2,7,7
9,152475,40,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置は(10,7)で、獲物Aは(13,5)に位置しており、上に移動することで獲物Aに近づけるから。",右,獲物Aが自分の横に位置しており、一歩右に移動することで捕獲のチャンスを得られるため。,右,"獲物Aが現在(13, 5)にいて、自己の位置(10, 7)から右に移動することで(11, 7)となり、次のターンで獲物Aに近づけるため、効率的に捕獲できる可能性が高い。",11,5,10,7,13,5,16,6,5,5,7,7,2,2,6,6
9,152475,41,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は現在(11, 7)におり、獲物Aが(13, 5)にいるため、獲物Aに近づくことを考えられる。また、獲物Bは(16, 5)に位置しているが、他者がその位置に移動するには数ターンかかるため、獲物Aを優先していると推測される。",右,"獲物Aが(13, 5)に位置しており、自己の位置が(12, 5)なので右に移動することで獲物Aに近づけ、次ターンで捕獲できる可能性が高くなるため。",右,獲物Aは私のすぐ隣の右側に位置しており、次のターンで捕獲できるため。,12,5,11,7,13,5,16,5,4,4,7,7,1,1,4,4
9,152475,42,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は現在獲物Bの位置に対して左側に位置しており、右側は獲物Aが捕獲中のため、獲物Bをターゲットにしていると推測した,右,獲物Bが未捕獲であり、他者が左に移動することで獲物Bとの距離が広がる可能性があるため、自己は獲物Bに近づくために右に移動することが望ましい。,右,獲物Bが未捕獲状態で、現在の自己座標から右に動くことで獲物Bに近づけるため、次ターンで捕獲を目指すことができる。,13,5,12,7,13,5,17,5,3,3,7,7,0,0,4,4
9,152475,43,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標(13, 7)から獲物Aの座標(13, 5)に移動することで獲物Aを捕獲できるため、狙っていると推定した。",左,"自己の座標(14, 5)から左に移動することで獲物Aの座標(13, 5)に到達し、捕獲することができるため。",上,獲物Aは現在の自己の座標の上に位置しており、上に移動することで次のターンに獲物Aを捕獲できるため。,14,5,13,7,13,5,17,4,2,2,7,7,1,1,4,4
9,152475,44,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は現在獲物Aの上にいて捕獲できないが、獲物Bはその場から移動することで近づけるため、狙っている可能性が高い。,右,獲物Aはすでに捕獲中であり、獲物Bは未捕獲のため、右に移動することで獲物Bに近づくため,上,獲物Bが未捕獲であり、獲物Aが既に捕獲中のため、次ターンで獲物Bを捕獲するために位置を近づける必要がある。,13,5,13,6,13,5,18,4,1,1,7,7,0,0,6,6
9,152475,45,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,他者の位置が獲物Aの座標と同じであり、獲物Aが捕獲中であることから、他者はその場に留まると推測される,左,獲物Bが未捕獲であり、近づくことで捕獲のチャンスを増やすため,右,獲物Bが未捕獲状態であり、確実に捕獲を目指すために近づく必要があるため,14,5,13,5,13,5,19,4,0,0,7,7,1,1,6,6
9,152475,46,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は自分の座標から右側にいる獲物Bに近づくことで捕獲を目指すと考えられます。,右,獲物Bが未捕獲であり、他者も獲物Bを狙っているため、共に獲物Bを捕獲するための位置に移動します。,左,獲物Aはすでに捕獲中であり、獲物Bに向かうことで次のターンに捕獲を狙えるため。,13,5,14,5,13,5,19,3,1,1,7,7,0,0,8,8
9,152475,47,獲物B,✖️,獲物B,✖️,⚪︎,獲物A捕獲中のためその場に留まる,"他者と獲物Aが同じ座標（13, 5）に位置しており、獲物Aが捕獲中であるため、他者は獲物Aを意図的に捕獲していると推測される。",左,獲物Aが捕獲中のため、自己は獲物Bを狙い、左に移動することで獲物Bに接近できる。このターンでの獲物Bの捕獲を目指す。,左,獲物Bは現在未捕獲の状態であり、左に移動することで獲物Bに近づくことができるため。,14,5,13,5,13,5,0,3,0,0,15,9,1,1,16,8
9,152475,48,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者の座標が獲物Aの座標に隣接しているため、獲物Aを捕獲中で、次の行動として獲物Bの方に向かう意図があると推定される,左,他者が獲物Aを既に捕獲中であり、今後獲物Bを狙う意図があるため、自分は獲物Bに向かって移動することで効率的に全ての獲物を捕獲することができるから。,左,獲物Bが未捕獲であり、左の座標に移動することで獲物Bに近づけるため,13,5,12,5,13,5,0,3,1,1,14,10,0,0,15,9
9,152475,49,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者は現在獲物Aの隣に位置しており、次の行動で獲物Aに接触することができる状況にあるため,右,獲物Aの隣に位置しており、次の行動で獲物Aに接触することができるため,右,獲物Aの座標に隣接しているため、次ターンで捕獲できる位置に移動する必要がある。,12,5,11,5,13,5,0,3,2,2,13,11,1,1,14,10
9,152475,50,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者は獲物Aの捕獲中であり、次に未捕獲の獲物Bに向かうための行動を選択することが考えられる。,左,獲物Aは捕獲中なので、獲物Bに向かうために位置を調整する必要があるため。,左,獲物Bが未捕獲であり、自己の現在位置から左に移動することで獲物Bに近づき捕獲を狙うため。,13,5,12,5,13,5,0,3,1,1,14,10,0,0,15,9
9,152475,51,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の現在の座標(11, 5)から獲物Aの座標(14, 5)に右に移動することで獲物Aに近づけるため",右,自己が獲物Aに最も近づくため、右に移動することで捕獲の準備を整えられるから,右,獲物Aが自己の座標から右側に位置しており、次のターンで獲物Aに近づきやすいため、捕獲の可能性が高まる。,12,5,11,5,14,5,1,3,3,3,12,12,2,2,13,11
9,152475,52,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の位置が獲物Aに近い（1マス左にいる）ため、獲物Aを捕獲するために移動する意図があると推測した。,右,獲物Aが右側に位置しており、他者が同様に獲物Aに向かって動いているため、捕獲のチャンスを高めるために自分も右に移動する必要がある。,右,獲物Aは現在の座標から右に移動することで、より近づくことができ捕獲のチャンスを増やすことができるため。,13,5,12,5,14,4,2,3,3,3,12,12,2,2,13,11
9,152475,53,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の位置は獲物Aに対して1マス左側であり、獲物Aに向かって移動する意図があると考えられる。,右,獲物Aが右側に位置しており、他者も獲物Aに対して近い位置にいるため、協力して獲物Aを捕獲するために右へ移動します。,右,獲物Aの位置が自己の右側にあり、次の行動で獲物Aに近づくため。,14,5,13,5,15,4,2,2,3,3,14,12,2,2,15,11
9,152475,54,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者は今、獲物Aの真横におり、上に移動することで獲物Aを捕獲できるため,上,獲物Aが現在自己の真上に位置しており、上に移動することで即座に捕獲が可能だから,左,獲物Aは自己の左上に位置しており、左に移動することで次ターンに捕獲可能になるため。,15,5,14,5,15,4,3,2,2,2,14,12,1,1,15,11
9,152475,55,獲物B,✖️,獲物B,✖️,✖️,獲物Bを狙っている,他者の現在位置は獲物Bの方向に向かっているため、獲物Bを狙っていると推定しました,左,獲物Bを捕まえるための位置に近づく必要があるが、自己の位置からは直接移動できないため、左に移動して次ターンで獲物Bに近づくポジションを確保する,右,獲物Bは未捕獲状態で、現在の位置から右に移動することで獲物Bの近くに接近し、次のターンで捕獲できる可能性が高まるため。,15,4,13,5,15,4,4,2,3,3,12,12,0,0,13,11
